campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
767492,New User Discount,2024-09-18,New Users,Social Media,9268,289,50,4147.18994140625,6358.18017578125,3.690000057220459
767570,Referral Program,2024-01-06,Premium,Social Media,4963,313,44,2476.219970703125,2533.199951171875,2.2899999618530273
767585,Category Promotion,2023-05-13,Premium,Email,7895,997,83,4816.43994140625,5470.7900390625,1.7599999904632568
767837,App Push Notification,2023-06-12,Premium,SMS,6348,885,39,1757.800048828125,4216.9599609375,3.3399999141693115
767899,Email Campaign,2023-09-14,Premium,App,3801,247,60,4856.97998046875,5933.080078125,3.1700000762939453
767952,Membership Drive,2024-02-20,Premium,SMS,5402,944,80,4634.10986328125,7512.240234375,2.109999895095825
768061,Festival Offer,2023-05-04,All,App,1172,496,29,4065.300048828125,7389.64990234375,2.2699999809265137
768168,Referral Program,2023-04-16,New Users,SMS,8603,995,99,2933.06005859375,4409.47021484375,2.7699999809265137
768389,Membership Drive,2023-07-23,New Users,Email,1205,225,35,3418.919921875,9155.8798828125,3.6600000858306885
768402,Category Promotion,2024-05-15,All,Email,9696,849,48,1679.06005859375,9244.400390625,2.3399999141693115
768487,Email Campaign,2024-03-19,All,Social Media,4674,673,26,2386.969970703125,6244.16015625,2.2300000190734863
768546,Category Promotion,2023-11-02,Premium,Email,5944,994,54,1288.3699951171875,3024.2099609375,2.4100000858306885
768915,New User Discount,2023-05-09,New Users,SMS,2990,779,96,4311.14990234375,7648.5,2.4200000762939453
769050,Flash Sale,2023-10-10,Inactive,SMS,7013,355,98,4746.7998046875,8015.330078125,3.509999990463257
769087,App Push Notification,2023-05-11,All,SMS,1721,211,20,4935.8701171875,3652.050048828125,2.450000047683716
769223,New User Discount,2023-08-14,All,Social Media,2292,542,77,3200.68994140625,8130.419921875,3.0999999046325684
769330,Category Promotion,2023-04-26,Premium,Social Media,4243,112,11,2859.77001953125,9781.4501953125,1.649999976158142
769466,Category Promotion,2023-05-29,Inactive,SMS,7999,953,95,2016.56005859375,2802.8701171875,2.1500000953674316
769588,Weekend Special,2023-04-23,New Users,Email,4453,581,73,1020.5399780273438,3953.429931640625,2.4000000953674316
769859,Flash Sale,2024-06-02,Inactive,Social Media,4619,486,91,2900.85009765625,3778.159912109375,1.8600000143051147
770100,Email Campaign,2023-06-01,Premium,Email,1172,789,69,4737.22998046875,6706.240234375,2.9100000858306885
770120,New User Discount,2023-06-20,Inactive,Email,6855,768,26,3923.260009765625,4942.02978515625,1.559999942779541
770168,Weekend Special,2023-09-20,New Users,SMS,8690,387,31,2945.6298828125,5267.31005859375,2.0199999809265137
770315,Weekend Special,2024-09-15,All,SMS,7745,569,80,2566.25,5070.31982421875,1.6200000047683716
770435,Referral Program,2023-11-26,Inactive,SMS,1965,775,49,3655.239990234375,9730.4501953125,2.2799999713897705
770759,Membership Drive,2023-10-06,New Users,SMS,8840,890,72,2326.93994140625,4384.68017578125,3.1600000858306885
770860,App Push Notification,2024-02-01,All,App,4481,895,30,1417.550048828125,3331.1201171875,2.1600000858306885
770958,Category Promotion,2023-08-03,Inactive,Email,2095,664,90,1621.550048828125,9543.150390625,2.509999990463257
771122,Flash Sale,2024-09-27,Inactive,App,5602,685,48,2503.679931640625,9057.48046875,2.940000057220459
771245,Weekend Special,2023-08-12,Inactive,Social Media,8313,294,77,4696.56982421875,3360.1201171875,3.490000009536743
771295,Category Promotion,2023-04-14,All,SMS,4457,530,55,1835.3499755859375,5808.47998046875,2.7300000190734863
771743,Festival Offer,2024-01-24,New Users,Email,1882,217,98,1743.5799560546875,2541.179931640625,2.569999933242798
771929,Referral Program,2024-03-06,All,Social Media,9125,612,42,3523.929931640625,8209.900390625,1.6100000143051147
772069,Festival Offer,2024-08-17,Inactive,Email,1785,472,25,4548.31005859375,7995.06005859375,3.450000047683716
772273,New User Discount,2024-09-04,New Users,App,6459,284,64,3403.4599609375,8555.1201171875,1.6100000143051147
772322,Weekend Special,2024-04-22,New Users,Social Media,8377,415,63,1927.780029296875,6380.7998046875,3.8399999141693115
772462,Flash Sale,2024-07-11,All,App,3842,180,25,3638.260009765625,6281.77978515625,2.0999999046325684
772590,Email Campaign,2024-10-06,All,App,7054,838,11,2847.68994140625,4782.02978515625,3.869999885559082
772722,Flash Sale,2023-11-10,Premium,Email,5250,146,62,2110.8798828125,3322.93994140625,2.630000114440918
772988,App Push Notification,2024-08-09,Premium,Social Media,1861,698,39,2007.9000244140625,7919.9599609375,2.8399999141693115
773293,Weekend Special,2023-05-01,Premium,SMS,9775,238,86,2093.7900390625,7166.27978515625,2.809999942779541
773570,Weekend Special,2023-04-14,Premium,App,4915,900,10,3667.090087890625,9303.7900390625,2.240000009536743
773923,Referral Program,2023-08-31,Premium,Social Media,4487,317,19,2760.4599609375,7388.6298828125,3.359999895095825
774901,Email Campaign,2024-08-08,New Users,Social Media,8759,124,77,3080.449951171875,3572.360107421875,2.200000047683716
775086,Email Campaign,2024-01-21,Premium,App,4183,993,68,3528.840087890625,3913.31005859375,3.2899999618530273
775189,Festival Offer,2024-04-01,All,SMS,6711,284,13,2779.989990234375,2585.090087890625,3.180000066757202
775294,Referral Program,2024-01-24,Inactive,SMS,4672,675,22,1475.7099609375,8973.73046875,2.8299999237060547
775539,Category Promotion,2023-05-01,Premium,SMS,9419,876,23,2837.6201171875,3495.719970703125,1.9600000381469727
775591,Referral Program,2024-01-15,Inactive,SMS,2277,804,82,1871.3599853515625,7015.18017578125,3.930000066757202
775726,App Push Notification,2023-04-27,Premium,App,7302,180,76,3688.7900390625,6023.25,2.9100000858306885
775730,New User Discount,2024-05-31,Premium,Social Media,4731,211,73,4532.64990234375,7797.8701171875,2.690000057220459
775791,Weekend Special,2024-11-04,Inactive,App,1068,496,87,1043.699951171875,9535.849609375,3.1500000953674316
775797,Referral Program,2023-07-31,Premium,App,7790,478,46,4367.7998046875,2316.659912109375,3.0899999141693115
775865,Weekend Special,2024-03-18,New Users,Social Media,4799,215,35,4829.47998046875,9478.4599609375,2.5399999618530273
776302,Festival Offer,2023-07-03,New Users,SMS,6115,565,93,3485.330078125,6150.83984375,1.7799999713897705
776354,App Push Notification,2024-05-17,Premium,App,7971,135,59,1804.3199462890625,3916.739990234375,3.740000009536743
776458,Weekend Special,2024-03-24,Inactive,App,1399,999,45,4826.60009765625,7276.64013671875,2.309999942779541
776639,Weekend Special,2023-06-20,Inactive,Email,7037,241,76,3665.14990234375,8866.099609375,3.319999933242798
776669,New User Discount,2024-10-22,Inactive,App,6516,252,34,4332.68994140625,7080.93017578125,3.259999990463257
777061,Membership Drive,2024-05-03,All,Social Media,6795,524,61,2343.2900390625,2332.139892578125,1.75
777194,App Push Notification,2023-12-15,New Users,Social Media,8729,350,44,3740.139892578125,9009.75,3.680000066757202
777445,New User Discount,2024-03-06,New Users,Social Media,7544,857,26,1173.06005859375,9523.4697265625,3.450000047683716
779336,Flash Sale,2024-01-22,Inactive,App,9958,941,17,4860.580078125,2280.409912109375,3.109999895095825
779698,New User Discount,2024-07-08,Inactive,Social Media,6314,968,20,2430.169921875,3313.77001953125,2.2799999713897705
779790,Membership Drive,2023-07-18,New Users,Social Media,9125,708,76,4318.83984375,7863.080078125,1.850000023841858
780022,Festival Offer,2023-11-18,Premium,Social Media,3224,524,81,3555.889892578125,5937.02001953125,3.4000000953674316
780352,Festival Offer,2023-11-03,Premium,SMS,4861,515,87,3510.780029296875,8511.7802734375,2.5899999141693115
780455,Weekend Special,2024-06-26,All,App,9298,184,82,4161.56005859375,9147.4599609375,2.4200000762939453
780485,New User Discount,2024-07-06,All,App,1819,995,78,4986.3798828125,7138.509765625,2.130000114440918
780511,Category Promotion,2024-06-10,Premium,SMS,6298,478,23,3960.469970703125,5612.419921875,2.5899999141693115
780719,Email Campaign,2024-05-21,All,Email,3001,973,16,2827.719970703125,7230.18994140625,2.950000047683716
781150,Weekend Special,2023-08-19,Premium,Social Media,6832,882,93,4679.47021484375,6198.02978515625,1.600000023841858
781273,Weekend Special,2024-02-28,New Users,App,3782,534,54,3500.199951171875,3219.9599609375,3.4700000286102295
781740,Festival Offer,2023-05-02,New Users,Email,6603,859,83,4123.169921875,3291.989990234375,2.950000047683716
781833,Referral Program,2024-05-21,Premium,Social Media,7567,118,89,3009.10009765625,5028.10009765625,3.6500000953674316
781860,Festival Offer,2024-01-12,Inactive,SMS,7724,806,27,2636.780029296875,5763.2900390625,3.259999990463257
781963,App Push Notification,2024-01-05,Premium,App,2360,615,84,2401.5400390625,8749.4501953125,1.659999966621399
781965,App Push Notification,2023-10-25,All,Email,6508,353,82,3635.570068359375,9579.900390625,2.7100000381469727
782119,Referral Program,2024-05-28,All,SMS,1274,928,86,1761.9100341796875,7911.93994140625,1.7000000476837158
782136,Flash Sale,2023-10-27,Premium,App,4320,874,18,4028.7099609375,4396.3701171875,2.4100000858306885
782332,New User Discount,2023-11-10,Premium,Email,6304,563,12,4366.77978515625,5687.419921875,3.319999933242798
782574,Referral Program,2024-01-04,New Users,SMS,8052,333,80,3357.570068359375,8042.2900390625,3.609999895095825
782906,Weekend Special,2024-07-09,All,Email,4620,643,61,1129.8800048828125,9626.2900390625,2.440000057220459
782917,Referral Program,2023-07-20,Inactive,Email,8644,486,85,3466.0400390625,9606.599609375,3.049999952316284
783017,App Push Notification,2023-08-04,Inactive,SMS,9581,361,64,2069.52001953125,5656.4501953125,2.8299999237060547
783070,Email Campaign,2023-05-08,New Users,Email,7586,997,11,1925.1600341796875,8274.98046875,1.5399999618530273
783220,Flash Sale,2024-11-02,Inactive,App,5550,633,12,1947.1400146484375,3460.89990234375,2.75
783240,Festival Offer,2024-05-13,Premium,Email,1738,408,50,2593.179931640625,5126.22998046875,3.430000066757202
783347,Membership Drive,2023-07-20,New Users,App,2323,714,39,2849.909912109375,6184.93994140625,3.0299999713897705
783705,Category Promotion,2024-07-18,New Users,App,7715,851,18,3437.52001953125,2328.800048828125,1.909999966621399
783828,Email Campaign,2024-02-27,New Users,Email,9781,484,65,2427.89990234375,3449.889892578125,3.440000057220459
784022,Weekend Special,2024-08-12,Inactive,Email,7626,863,47,4048.8798828125,3729.89990234375,2.119999885559082
784116,Weekend Special,2023-10-17,Premium,Social Media,4979,961,79,2543.4599609375,3265.669921875,1.5099999904632568
784176,Referral Program,2024-08-05,Inactive,App,9981,910,43,4447.77001953125,4125.35009765625,1.909999966621399
784473,Membership Drive,2024-06-08,Inactive,App,7019,613,99,4591.25,9426.0498046875,3.5799999237060547
784708,Festival Offer,2023-06-26,Premium,Social Media,9200,216,55,4790.22021484375,2185.330078125,2.5
784961,Weekend Special,2023-08-17,Inactive,App,6324,506,17,4352.2001953125,2991.840087890625,3.2799999713897705
784977,Membership Drive,2023-06-07,Premium,Email,2685,863,94,1566.5699462890625,7286.5400390625,2.3399999141693115
785334,Category Promotion,2024-04-25,New Users,Email,8640,820,32,2411.159912109375,9706.6904296875,3.640000104904175
785360,Festival Offer,2024-04-29,New Users,App,2945,670,21,1701.8599853515625,6398.27978515625,3.9800000190734863
786085,New User Discount,2024-10-14,New Users,Social Media,9878,792,84,1995.0699462890625,5772.89990234375,2.4800000190734863
786272,Referral Program,2023-10-09,All,App,3825,678,69,3318.080078125,9010.0595703125,3.6700000762939453
786425,New User Discount,2023-11-14,Premium,Email,4346,304,95,4239.52978515625,2397.25,2.5399999618530273
786693,Referral Program,2023-05-21,New Users,Social Media,9608,991,46,1449.8199462890625,4420.89990234375,1.649999976158142
787178,Email Campaign,2023-12-03,Premium,Social Media,6711,246,24,3940.7900390625,4519.4599609375,2.140000104904175
787238,Flash Sale,2024-07-16,All,App,4129,192,66,3110.72998046875,5430.740234375,2.4800000190734863
787411,Weekend Special,2023-05-06,All,SMS,5295,972,18,2027.9599609375,7980.6201171875,2.309999942779541
787538,Membership Drive,2024-03-02,Inactive,SMS,4434,944,85,3861.6298828125,6044.89990234375,2.5299999713897705
787605,Festival Offer,2023-11-16,Premium,SMS,7473,178,46,3956.300048828125,9579.1796875,1.5700000524520874
787752,App Push Notification,2023-12-17,Premium,Social Media,1547,265,80,1868.739990234375,2196.5400390625,3.8299999237060547
787853,Referral Program,2023-07-28,New Users,Social Media,5265,963,49,4882.18994140625,8546.740234375,3.950000047683716
788001,Category Promotion,2024-02-05,All,App,1966,851,56,3525.179931640625,8224.169921875,3.9100000858306885
788073,Membership Drive,2024-01-09,New Users,SMS,3206,966,18,1761.0,9793.6103515625,1.7300000190734863
788458,Festival Offer,2023-08-24,Premium,App,1921,884,26,4017.659912109375,2171.449951171875,3.809999942779541
789166,Referral Program,2024-07-21,Inactive,App,2361,173,93,2182.0,2309.550048828125,2.7100000381469727
789716,Referral Program,2024-09-24,New Users,Email,3941,553,63,4020.68994140625,6541.60009765625,1.5199999809265137
789923,Festival Offer,2023-07-19,New Users,App,1568,580,56,4400.990234375,5908.169921875,3.2799999713897705
789925,Email Campaign,2024-11-01,Inactive,Email,9893,751,88,3569.0,6649.77001953125,2.2300000190734863
789958,New User Discount,2023-08-06,Premium,Email,5820,179,24,4021.14990234375,8011.68994140625,1.8300000429153442
790005,Category Promotion,2023-08-17,Inactive,Social Media,6334,313,16,1568.469970703125,3259.6298828125,3.2100000381469727
790072,App Push Notification,2023-08-02,Inactive,App,2519,366,32,1760.010009765625,9702.240234375,2.9600000381469727
790173,Category Promotion,2024-08-13,New Users,Social Media,6503,617,12,4344.1298828125,9416.51953125,2.8299999237060547
790470,Weekend Special,2024-05-25,Premium,App,5801,774,80,2445.35009765625,2687.300048828125,1.559999942779541
790611,Email Campaign,2023-03-31,New Users,App,6135,881,26,2317.39990234375,4012.860107421875,3.140000104904175
790684,Flash Sale,2023-08-01,New Users,Email,5631,933,28,2616.860107421875,4026.830078125,2.4600000381469727
790729,Festival Offer,2023-12-12,All,Social Media,2850,289,22,2234.3701171875,5709.8701171875,3.819999933242798
790767,Membership Drive,2024-07-15,Premium,Email,7372,480,96,1825.52001953125,3816.39990234375,1.7599999904632568
791007,Membership Drive,2024-06-20,Premium,Social Media,8837,613,80,4690.93017578125,8167.89990234375,2.309999942779541
791173,Membership Drive,2024-02-07,New Users,SMS,1009,634,98,2572.3798828125,3157.18994140625,3.609999895095825
791493,Email Campaign,2023-10-31,Premium,Social Media,4600,201,94,4686.330078125,4654.81982421875,3.819999933242798
791526,Category Promotion,2023-07-02,Premium,App,6251,192,52,1466.9100341796875,7482.10009765625,2.1500000953674316
791619,Flash Sale,2024-09-28,All,SMS,5248,634,99,2125.760009765625,9647.099609375,3.109999895095825
791713,Membership Drive,2024-02-04,Premium,SMS,2840,396,81,3345.5400390625,4037.5400390625,2.75
791827,New User Discount,2023-07-10,All,App,8877,364,36,4152.64990234375,8956.3203125,2.390000104904175
791839,Referral Program,2024-04-28,New Users,Email,4602,579,64,2120.949951171875,3253.719970703125,2.9600000381469727
792259,Membership Drive,2024-03-03,Premium,Social Media,3834,220,63,1256.5699462890625,4471.89013671875,3.109999895095825
792265,Membership Drive,2023-09-21,Premium,App,2894,463,79,1548.97998046875,8995.9697265625,1.8899999856948853
792493,New User Discount,2023-10-23,Inactive,App,6785,455,29,1608.0,7007.06005859375,1.5299999713897705
792614,Membership Drive,2023-12-26,Inactive,Email,2084,451,21,4840.43017578125,5095.39013671875,3.369999885559082
792838,Referral Program,2023-10-04,New Users,Social Media,1765,721,56,3210.929931640625,8769.6201171875,3.130000114440918
792848,Weekend Special,2024-05-04,All,Social Media,2196,772,75,2026.3599853515625,8056.64013671875,2.369999885559082
792914,Referral Program,2023-03-20,Premium,SMS,5805,751,80,4487.509765625,4496.41015625,3.25
792947,Festival Offer,2023-07-06,Premium,SMS,3954,853,15,1618.02001953125,2701.929931640625,2.240000009536743
793231,Flash Sale,2023-12-01,Inactive,Email,8624,643,47,3470.080078125,9934.1298828125,3.25
793282,Referral Program,2024-08-27,New Users,Social Media,5858,798,37,2687.449951171875,2933.7900390625,3.119999885559082
793823,Festival Offer,2023-12-14,New Users,Social Media,4094,611,11,1078.280029296875,2847.18994140625,1.6699999570846558
793911,New User Discount,2023-08-19,Inactive,SMS,4204,151,75,1246.1099853515625,8361.5595703125,1.809999942779541
794159,Referral Program,2024-10-20,Inactive,Social Media,3200,998,79,1614.97998046875,4026.679931640625,2.569999933242798
794439,Referral Program,2024-07-27,Premium,SMS,9255,214,66,1734.4000244140625,9492.1103515625,1.8300000429153442
