campaign_id,campaign_name,date,channel,impressions,clicks,conversions,spend,revenue_generated
793282,Referral Program,2024-08-27,Social Media,5858.0,798.0,37.0,2687.449951171875,2933.7900390625
793823,Festival Offer,2023-12-14,Social Media,4094.0,611.0,11.0,1078.280029296875,2847.18994140625
793911,New User Discount,2023-08-19,SMS,4204.0,151.0,75.0,1246.1099853515625,8361.5595703125
794159,Referral Program,2024-10-20,Social Media,3200.0,998.0,79.0,1614.97998046875,4026.679931640625
794439,Referral Program,2024-07-27,SMS,9255.0,214.0,66.0,1734.4000244140625,9492.1103515625
794495,App Push Notification,2024-10-27,App,3049.0,634.0,58.0,2093.9599609375,7406.66015625
794677,Festival Offer,2024-02-26,Social Media,7983.0,376.0,53.0,3069.320068359375,9497.349609375
794687,Referral Program,2024-05-23,SMS,3102.0,924.0,26.0,4011.77001953125,3489.080078125
794753,App Push Notification,2024-04-09,SMS,6692.0,360.0,79.0,4736.47998046875,5215.259765625
794762,App Push Notification,2024-04-05,SMS,8010.0,472.0,32.0,2231.010009765625,7477.240234375
794791,New User Discount,2024-03-11,Email,4447.0,188.0,100.0,2819.800048828125,6868.97998046875
795124,Category Promotion,2023-06-10,Social Media,6741.0,815.0,38.0,3588.590087890625,2006.2099609375
795171,Category Promotion,2024-02-02,Email,8545.0,692.0,26.0,3098.489990234375,2176.080078125
795205,Email Campaign,2023-07-14,Email,8204.0,656.0,82.0,3964.530029296875,3924.2099609375
795261,New User Discount,2024-10-31,Email,7876.0,977.0,73.0,1813.530029296875,6438.1201171875
795303,Membership Drive,2023-06-25,SMS,9573.0,160.0,28.0,4829.6298828125,3353.510009765625
795336,Festival Offer,2024-08-24,Email,2624.0,178.0,38.0,2470.27001953125,9543.0595703125
795341,Email Campaign,2023-05-21,SMS,4450.0,242.0,93.0,2131.64990234375,4179.77978515625
795641,New User Discount,2024-08-11,Email,8953.0,306.0,21.0,3183.75,2988.68994140625
795656,App Push Notification,2023-11-11,Social Media,4978.0,457.0,65.0,3498.030029296875,7987.25
795679,Weekend Special,2023-10-19,SMS,1083.0,366.0,82.0,4864.58984375,2902.64990234375
795684,Membership Drive,2024-05-21,Email,1520.0,549.0,11.0,2950.590087890625,4998.41015625
795749,App Push Notification,2023-04-26,Social Media,8392.0,219.0,37.0,1029.760009765625,6018.1201171875
795975,App Push Notification,2024-10-28,SMS,6100.0,642.0,66.0,3409.530029296875,9276.1904296875
795984,App Push Notification,2023-09-15,Email,8926.0,490.0,87.0,3292.9599609375,4884.419921875
796108,New User Discount,2023-12-18,App,4768.0,879.0,66.0,1509.739990234375,9020.4404296875
796337,Festival Offer,2023-11-08,App,5175.0,635.0,45.0,2049.389892578125,8014.1201171875
796370,Category Promotion,2024-07-09,SMS,9355.0,721.0,35.0,4009.719970703125,7498.4501953125
796512,Email Campaign,2023-06-11,Social Media,3238.0,254.0,25.0,3629.909912109375,2185.669921875
796588,Referral Program,2023-09-14,App,8684.0,817.0,16.0,2561.969970703125,8821.080078125
796593,Membership Drive,2024-08-10,SMS,6359.0,967.0,91.0,1743.0400390625,5445.89990234375
796615,New User Discount,2023-06-22,Email,3091.0,591.0,75.0,2748.320068359375,2050.679931640625
796726,New User Discount,2023-10-28,SMS,4143.0,758.0,91.0,1111.8399658203125,2054.550048828125
796779,Membership Drive,2023-12-25,Email,6180.0,437.0,40.0,2309.239990234375,3617.5
796926,Referral Program,2023-04-30,App,1560.0,761.0,29.0,2492.530029296875,3711.7099609375
797131,Membership Drive,2023-07-17,App,8589.0,623.0,15.0,3470.64990234375,4037.68994140625
797353,Category Promotion,2024-04-13,Social Media,3048.0,836.0,98.0,1194.4200439453125,8101.18017578125
797519,Email Campaign,2024-03-04,App,6790.0,236.0,76.0,2300.239990234375,9153.6904296875
797842,Festival Offer,2023-06-23,Social Media,5368.0,673.0,80.0,1549.989990234375,6087.33984375
797926,Flash Sale,2023-05-20,SMS,2195.0,641.0,73.0,3647.570068359375,5904.31982421875
798031,Email Campaign,2024-03-09,SMS,2569.0,487.0,98.0,1847.1700439453125,8706.5595703125
798121,Membership Drive,2024-05-22,SMS,4163.0,603.0,87.0,3682.5400390625,7164.33984375
798347,Category Promotion,2023-06-14,SMS,3330.0,239.0,12.0,2260.27001953125,2263.56005859375
798418,App Push Notification,2023-10-05,Email,7522.0,498.0,90.0,1258.3699951171875,5835.75
798547,Festival Offer,2024-01-26,SMS,4215.0,360.0,77.0,3810.18994140625,3270.3701171875
798870,Flash Sale,2023-07-21,Email,8836.0,438.0,90.0,1225.949951171875,9540.26953125
798930,Membership Drive,2023-10-19,Social Media,5701.0,509.0,75.0,4692.2001953125,3044.89990234375
799079,Membership Drive,2023-10-16,SMS,9669.0,724.0,94.0,2047.9000244140625,5625.72021484375
799160,Festival Offer,2024-07-17,App,6115.0,862.0,99.0,1592.4000244140625,7968.14013671875
799187,Category Promotion,2024-07-05,SMS,8219.0,111.0,29.0,4629.740234375,3194.919921875
799372,Category Promotion,2024-08-28,Social Media,5214.0,305.0,65.0,3484.050048828125,4879.81982421875
799501,Referral Program,2023-06-27,App,8182.0,779.0,16.0,1394.4100341796875,7147.7998046875
799847,Membership Drive,2024-01-21,Social Media,8518.0,351.0,48.0,4671.60009765625,8530.400390625
799959,App Push Notification,2024-04-14,Email,4145.0,694.0,49.0,1612.4300537109375,9047.5498046875
800085,Referral Program,2023-06-28,SMS,3118.0,409.0,46.0,3806.919921875,9102.2802734375
800174,Category Promotion,2024-07-31,App,7638.0,347.0,47.0,2074.27001953125,8603.4697265625
800353,Membership Drive,2023-06-05,App,7831.0,330.0,20.0,4609.60986328125,2173.090087890625
800383,Email Campaign,2024-06-24,Social Media,3913.0,588.0,33.0,3438.169921875,8343.0400390625
800479,New User Discount,2024-02-25,Social Media,9263.0,861.0,71.0,2491.659912109375,3991.030029296875
800636,App Push Notification,2024-05-12,Email,1931.0,811.0,38.0,4948.6201171875,8229.91015625
800943,Category Promotion,2023-09-04,SMS,1450.0,663.0,99.0,3943.030029296875,8586.349609375
801086,Membership Drive,2024-10-05,Social Media,1475.0,859.0,84.0,2772.31005859375,2590.489990234375
801601,Flash Sale,2023-08-20,Email,4655.0,134.0,68.0,3724.590087890625,5057.89990234375
801679,Flash Sale,2024-09-20,Social Media,2673.0,338.0,100.0,4653.31005859375,6862.2998046875
801854,Category Promotion,2023-05-19,App,1432.0,100.0,64.0,2069.340087890625,2759.2900390625
801917,Flash Sale,2023-08-13,Email,7561.0,922.0,41.0,4793.7998046875,4058.8798828125
802312,Category Promotion,2024-09-18,App,7869.0,531.0,58.0,4562.91015625,2735.780029296875
802454,Category Promotion,2024-02-08,SMS,5140.0,256.0,33.0,2503.830078125,9827.2099609375
802705,Email Campaign,2024-09-24,SMS,2672.0,115.0,26.0,2033.75,8010.6298828125
803114,Category Promotion,2023-10-25,Social Media,1932.0,744.0,94.0,1501.4000244140625,3493.219970703125
803870,New User Discount,2024-09-11,Email,5141.0,160.0,15.0,4286.56005859375,7103.6201171875
803902,Referral Program,2024-06-29,SMS,5077.0,473.0,41.0,2580.179931640625,2398.47998046875
804027,Category Promotion,2023-11-26,SMS,8842.0,986.0,91.0,2169.070068359375,3933.280029296875
804269,Festival Offer,2023-12-09,SMS,5469.0,382.0,85.0,3004.330078125,9224.099609375
804432,Festival Offer,2023-03-23,Email,7763.0,980.0,55.0,4171.25,8898.509765625
804483,Membership Drive,2024-05-31,Email,2394.0,956.0,38.0,3105.31005859375,3706.840087890625
804594,Weekend Special,2023-11-29,Email,1569.0,981.0,85.0,2160.590087890625,8481.2900390625
804628,Flash Sale,2024-09-08,SMS,2852.0,286.0,36.0,4869.72998046875,5326.89013671875
804688,Referral Program,2024-07-07,Email,7284.0,154.0,16.0,2848.330078125,8076.66015625
804902,New User Discount,2023-04-09,SMS,9653.0,452.0,61.0,3429.330078125,8343.5595703125
804950,Flash Sale,2023-05-04,App,1155.0,407.0,89.0,1133.6400146484375,2467.659912109375
804979,Weekend Special,2023-07-18,App,6702.0,260.0,54.0,3494.169921875,6939.60986328125
805119,Weekend Special,2023-10-05,App,5338.0,130.0,28.0,2519.2099609375,7297.7099609375
805249,Category Promotion,2023-09-29,Social Media,5808.0,525.0,61.0,2330.669921875,4764.169921875
805336,Referral Program,2023-03-21,Email,2173.0,954.0,76.0,3455.25,7399.08984375
805438,Festival Offer,2024-02-18,SMS,3032.0,780.0,46.0,4982.72021484375,7799.25
805673,New User Discount,2023-06-01,Email,7589.0,548.0,93.0,3874.89990234375,3747.719970703125
805693,Festival Offer,2024-02-27,SMS,3486.0,326.0,37.0,4154.240234375,8107.27001953125
805803,Membership Drive,2024-02-18,App,7243.0,951.0,18.0,3805.64990234375,2164.510009765625
805876,Festival Offer,2023-06-16,Social Media,4036.0,478.0,29.0,1472.1300048828125,9488.2900390625
806520,Referral Program,2024-07-30,Email,5607.0,811.0,32.0,2873.14990234375,4774.68994140625
806837,Flash Sale,2023-11-27,SMS,9713.0,495.0,63.0,2134.1298828125,9913.33984375
806869,Category Promotion,2023-07-07,SMS,2247.0,489.0,27.0,4782.35009765625,6806.02001953125
807142,Email Campaign,2024-06-10,Social Media,9263.0,753.0,24.0,3493.330078125,8458.349609375
807153,Festival Offer,2024-09-24,Email,8192.0,292.0,17.0,2976.5400390625,5559.22998046875
807270,New User Discount,2023-04-28,Social Media,9827.0,627.0,60.0,1448.9599609375,7026.9501953125
807520,Category Promotion,2023-10-16,App,5065.0,616.0,16.0,4134.1201171875,9918.5400390625
807552,Referral Program,2024-03-15,Social Media,4678.0,464.0,88.0,4022.8701171875,4534.3701171875
807949,Membership Drive,2023-06-13,Social Media,3091.0,296.0,12.0,1609.31005859375,9197.6396484375
808067,Membership Drive,2023-09-16,SMS,5507.0,416.0,100.0,3269.929931640625,8768.330078125
808280,App Push Notification,2023-08-14,App,2759.0,109.0,98.0,4967.1201171875,2558.97998046875
808285,Membership Drive,2024-07-25,Social Media,1483.0,654.0,25.0,1631.9599609375,4492.1298828125
808327,New User Discount,2024-06-09,Social Media,7819.0,101.0,18.0,3540.780029296875,5825.02978515625
808540,Flash Sale,2024-05-26,App,5146.0,274.0,42.0,3665.719970703125,8329.9697265625
808747,New User Discount,2024-02-24,App,5262.0,370.0,44.0,1209.9599609375,7507.52001953125
808905,App Push Notification,2024-10-13,App,6174.0,472.0,59.0,2242.830078125,6950.509765625
808912,Email Campaign,2023-04-10,Social Media,5490.0,485.0,89.0,3655.43994140625,5802.169921875
809079,Email Campaign,2023-08-03,App,5473.0,453.0,91.0,4787.419921875,2986.919921875
809224,Referral Program,2023-06-14,SMS,7734.0,126.0,12.0,1867.3599853515625,5836.2900390625
809235,Category Promotion,2023-06-27,Social Media,9683.0,614.0,84.0,3420.080078125,5970.759765625
809322,Category Promotion,2024-03-21,Social Media,4777.0,811.0,99.0,1196.8800048828125,7198.1298828125
809453,App Push Notification,2024-09-06,App,7909.0,301.0,54.0,2366.840087890625,6042.0498046875
809480,Category Promotion,2024-07-11,SMS,7565.0,915.0,23.0,3489.52001953125,7052.60986328125
809730,Festival Offer,2024-09-13,App,3597.0,238.0,39.0,2493.47998046875,2234.52001953125
809776,Membership Drive,2024-04-25,Email,3371.0,561.0,23.0,3007.85009765625,7155.06982421875
809949,Flash Sale,2024-05-09,App,6005.0,401.0,98.0,3242.60009765625,8134.14990234375
810062,New User Discount,2023-11-22,App,9356.0,541.0,100.0,4002.719970703125,6988.91015625
810235,Festival Offer,2023-12-30,Social Media,6145.0,309.0,95.0,4262.2998046875,6253.080078125
810456,Flash Sale,2024-09-09,SMS,6473.0,749.0,65.0,2685.989990234375,5597.27978515625
810545,Email Campaign,2024-08-16,App,8605.0,163.0,71.0,1401.2900390625,2220.550048828125
810567,Category Promotion,2023-06-25,App,4586.0,872.0,71.0,3170.8701171875,7199.39013671875
810883,Email Campaign,2024-05-28,App,2925.0,405.0,51.0,3047.2900390625,9304.8896484375
810994,Membership Drive,2023-05-02,App,8932.0,839.0,20.0,4350.2900390625,8068.0400390625
811323,Membership Drive,2024-04-02,App,3228.0,841.0,10.0,3511.840087890625,5095.47998046875
811435,New User Discount,2023-04-14,Email,5662.0,124.0,88.0,2275.81005859375,7033.22021484375
811537,Festival Offer,2024-02-13,SMS,4205.0,932.0,100.0,1636.280029296875,6087.02001953125
811741,Referral Program,2024-04-14,SMS,5516.0,275.0,89.0,1424.1199951171875,6969.97021484375
812143,Flash Sale,2023-05-09,Social Media,7690.0,574.0,65.0,2423.35009765625,9125.0498046875
812201,Referral Program,2023-08-09,Social Media,6501.0,948.0,62.0,4170.25,8293.4501953125
812587,Referral Program,2023-11-28,Social Media,3255.0,109.0,84.0,4415.52978515625,6715.22021484375
812711,Weekend Special,2024-01-14,App,8527.0,629.0,33.0,1485.25,6754.759765625
812811,Membership Drive,2024-09-13,Social Media,8446.0,209.0,70.0,3036.2900390625,8859.4404296875
812857,Festival Offer,2024-06-01,App,7733.0,620.0,89.0,2661.2099609375,6946.81005859375
813034,Email Campaign,2024-09-18,SMS,5410.0,186.0,24.0,2346.64990234375,6244.47998046875
813083,Weekend Special,2024-06-27,Email,8328.0,580.0,55.0,4854.83984375,9204.490234375
813257,Email Campaign,2023-09-07,SMS,7478.0,933.0,14.0,1401.31005859375,6015.47021484375
813439,Email Campaign,2023-07-29,App,7338.0,401.0,87.0,4646.830078125,9743.2197265625
813461,Referral Program,2023-06-01,SMS,9937.0,323.0,94.0,2416.199951171875,2303.77001953125
813630,New User Discount,2024-03-07,App,3192.0,243.0,35.0,4696.1298828125,3620.02001953125
813639,Referral Program,2023-12-14,SMS,6004.0,391.0,56.0,4908.7001953125,7066.56005859375
813829,Flash Sale,2024-04-17,Social Media,2135.0,174.0,74.0,3299.60009765625,9666.4501953125
813967,Festival Offer,2024-02-22,Email,4008.0,137.0,59.0,2518.72998046875,5752.22021484375
814073,App Push Notification,2023-09-11,SMS,4148.0,125.0,30.0,2888.550048828125,5143.9599609375
814199,App Push Notification,2024-10-23,SMS,8240.0,341.0,50.0,4191.02978515625,6688.85009765625
814469,Flash Sale,2024-06-14,SMS,5349.0,124.0,70.0,2643.77001953125,5842.60986328125
814579,New User Discount,2024-07-03,SMS,4921.0,712.0,97.0,3667.840087890625,2493.239990234375
814923,Weekend Special,2024-01-26,Email,5084.0,622.0,30.0,1340.5899658203125,6128.43017578125
815224,Category Promotion,2023-07-21,Social Media,6446.0,558.0,20.0,2141.610107421875,8695.7099609375
815270,Referral Program,2024-02-27,SMS,4192.0,747.0,71.0,3084.85009765625,3851.72998046875
815304,Festival Offer,2024-02-03,Social Media,5576.0,799.0,55.0,4452.2099609375,2553.469970703125
815396,Membership Drive,2023-11-24,App,3329.0,147.0,20.0,2030.1400146484375,8222.080078125
815641,Weekend Special,2023-08-07,Email,4570.0,562.0,25.0,1753.52001953125,3412.550048828125
815677,Flash Sale,2023-03-25,Social Media,1794.0,579.0,67.0,1090.47998046875,8166.83984375
816320,Membership Drive,2024-08-09,Email,6129.0,389.0,27.0,3852.56005859375,5183.14013671875
816594,Flash Sale,2023-07-20,Social Media,8815.0,154.0,82.0,1347.969970703125,4415.3798828125
817297,Festival Offer,2024-03-15,App,8577.0,997.0,80.0,4836.6298828125,2881.320068359375
817411,Weekend Special,2024-09-18,Email,1925.0,933.0,20.0,3785.260009765625,2208.27001953125
817700,Referral Program,2023-10-01,Email,2858.0,862.0,39.0,1299.72998046875,8449.26953125
817895,New User Discount,2024-07-09,Email,1355.0,296.0,82.0,3472.550048828125,8513.25
818218,Membership Drive,2023-10-15,SMS,5703.0,476.0,80.0,4002.219970703125,8043.330078125
818661,Category Promotion,2023-05-11,App,7272.0,363.0,24.0,2576.110107421875,6645.25
818893,Weekend Special,2024-01-13,Social Media,9192.0,793.0,83.0,2186.9599609375,8027.68017578125
818907,Weekend Special,2023-08-25,Social Media,2062.0,406.0,43.0,2181.330078125,2479.409912109375
818935,Flash Sale,2023-07-29,SMS,5257.0,854.0,86.0,2171.1298828125,3278.7099609375
818942,App Push Notification,2024-06-28,Email,1498.0,220.0,59.0,4045.159912109375,3284.969970703125
819189,Festival Offer,2024-07-27,Email,8251.0,220.0,23.0,1421.0999755859375,4288.7099609375
819244,Weekend Special,2023-10-02,Email,3774.0,374.0,58.0,3607.360107421875,5035.97998046875
819470,Festival Offer,2024-09-08,Social Media,2547.0,856.0,51.0,1559.8599853515625,8784.16015625
819658,Festival Offer,2023-10-02,SMS,3305.0,713.0,23.0,3631.1298828125,6834.509765625
819722,Category Promotion,2024-04-02,Email,6910.0,142.0,96.0,2289.85009765625,2726.1201171875
820017,Category Promotion,2023-07-05,App,8266.0,394.0,95.0,2904.47998046875,7943.16015625
820037,App Push Notification,2023-04-29,SMS,2015.0,738.0,40.0,4032.389892578125,3433.969970703125
820323,Festival Offer,2024-10-06,SMS,2274.0,820.0,23.0,1102.9100341796875,7440.509765625
820408,New User Discount,2023-11-11,Social Media,8822.0,719.0,83.0,4375.9599609375,7329.740234375
821052,Festival Offer,2024-08-15,Social Media,4762.0,783.0,76.0,4042.219970703125,5864.52001953125
821056,New User Discount,2024-02-02,Social Media,7157.0,233.0,68.0,1005.22998046875,7465.64990234375
821248,Referral Program,2023-08-01,Social Media,1149.0,200.0,74.0,3156.260009765625,2369.639892578125
821359,Membership Drive,2024-05-12,Email,6991.0,176.0,70.0,3908.030029296875,3549.530029296875
821373,Flash Sale,2024-06-21,Email,3211.0,412.0,46.0,1645.0400390625,7723.10009765625
821413,App Push Notification,2023-10-02,Email,1048.0,381.0,25.0,1641.800048828125,9022.580078125
821428,Email Campaign,2024-02-14,SMS,9648.0,826.0,73.0,2761.5400390625,4603.43994140625
821806,App Push Notification,2023-06-05,App,8763.0,138.0,46.0,3480.85009765625,4810.85986328125
821879,Festival Offer,2023-05-27,Social Media,3401.0,479.0,74.0,4629.14013671875,2655.610107421875
821994,Membership Drive,2023-09-09,SMS,9768.0,1000.0,35.0,3214.300048828125,7067.10009765625
822039,Referral Program,2023-11-11,Email,6726.0,462.0,88.0,2289.510009765625,8142.7001953125
822275,Category Promotion,2024-03-03,SMS,3635.0,884.0,55.0,4499.89013671875,8043.10009765625
822436,Festival Offer,2023-12-15,Social Media,4432.0,384.0,74.0,3729.47998046875,2594.860107421875
822459,App Push Notification,2024-08-13,App,4705.0,934.0,47.0,3029.7099609375,6220.4599609375
822582,Category Promotion,2024-01-21,SMS,7045.0,623.0,94.0,1595.550048828125,9828.1396484375
822622,Flash Sale,2023-05-05,Email,9066.0,533.0,98.0,4267.43994140625,7357.0
822630,Referral Program,2024-02-06,Social Media,6746.0,417.0,57.0,2237.43994140625,6629.419921875
822731,Flash Sale,2024-07-27,Social Media,1300.0,520.0,76.0,1927.4200439453125,4111.58984375
822767,Referral Program,2023-09-25,Social Media,7812.0,318.0,59.0,4973.419921875,9287.1298828125
822872,App Push Notification,2024-10-19,SMS,3595.0,244.0,72.0,3807.409912109375,4183.31005859375
822897,Festival Offer,2024-05-20,App,4781.0,422.0,78.0,3691.0400390625,8905.8701171875
823153,Email Campaign,2023-12-20,App,3680.0,250.0,47.0,3972.330078125,8910.0302734375
823389,New User Discount,2024-01-28,Email,6791.0,324.0,39.0,2506.679931640625,3872.10009765625
823665,App Push Notification,2023-11-30,Social Media,5690.0,105.0,66.0,4703.2900390625,8992.3798828125
823839,Membership Drive,2024-08-14,SMS,1287.0,428.0,19.0,1630.81005859375,7926.10009765625
823879,Email Campaign,2023-08-04,SMS,8132.0,597.0,45.0,4404.77001953125,8670.9697265625
824269,Festival Offer,2023-08-05,Email,1461.0,238.0,89.0,3581.1201171875,6797.18994140625
824305,Category Promotion,2023-07-22,Email,3548.0,640.0,40.0,3330.639892578125,3176.679931640625
824412,Weekend Special,2023-05-14,App,8099.0,327.0,74.0,2393.830078125,2682.419921875
